Name,Price,Rating,Number of Reviews,Product Link
VIOFO A129 Plus Duo 2K QHD 2-Channel Dash Cam with GPS,$206.99,4.67,3,https://www.bestbuy.ca/en-ca/product/viofo-a129-plus-duo-2k-qhd-2-channel-dash-cam-with-gps/14965253
"GekoGear Orbit 951 Full HD 1080p Dash Cam with 3"" TFT Screen & Rear Camera",$219.99,2.57,14,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-951-full-hd-1080p-dash-cam-with-3-tft-screen-rear-camera/16320706
Garmin inReach Messenger GPS,$329.99,4.14,139,https://www.bestbuy.ca/en-ca/product/garmin-inreach-messenger-gps/16499468
Garmin Edge 530 GPS Cycling Computer,$399.99,3.87,560,https://www.bestbuy.ca/en-ca/product/garmin-edge-530-gps-cycling-computer/15622142
Cobra RAD 380 Radar Detector,$179.99,4.18,62,https://www.bestbuy.ca/en-ca/product/cobra-rad-380-radar-detector/15852554
Thinkware OBD-II Dash Cam Power Cable,$54.99,4.58,48,https://www.bestbuy.ca/en-ca/product/thinkware-obd-ii-dash-cam-power-cable/17049024
VIOFO A119 V3 2.5K Dash Cam 2560 X 1600P Quad HD+ Car DVR with GPS Logger (2020 Edition),$109.99,0.0,0,https://www.bestbuy.ca/en-ca/product/viofo-a119-v3-2-5k-dash-cam-2560-x-1600p-quad-hd-car-dvr-with-gps-logger-2020-edition/14340939
"Nextbase 622GW 4K Dash Cam with 3"" LED IPS Screen Wi-Fi & Amazon Alexa Built-In - Only at Best Buy",$499.99,4.08,543,https://www.bestbuy.ca/en-ca/product/nextbase-622gw-4k-dash-cam-with-3-led-ips-screen-wi-fi-amazon-alexa-built-in-only-at-best-buy/14716306
"GekoGear Orbit 956 4k UltraHD Dash Cam with 3"" LCD Screen & 1080p Rear Camera",$249.98,3.96,26,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-956-4k-ultrahd-dash-cam-with-3-lcd-screen-1080p-rear-camera/15554555
"Thinkware X800 1440p Dash Cam with 2.7"" LCD Screen, GPS & Rear Camera - Exclusive Retail Partner",$329.99,3.97,29,https://www.bestbuy.ca/en-ca/product/thinkware-x800-1440p-dash-cam-with-2-7-lcd-screen-gps-rear-camera-exclusive-retail-partner/16206732
Garmin Edge 1040 GPS Cycling Computer,$809.99,4.47,253,https://www.bestbuy.ca/en-ca/product/garmin-edge-1040-gps-cycling-computer/16391337
"Nextbase 322GW Full HD 1080p Dash Cam with 2.5"" LED HD IPS Touch Screen & Wi-Fi",$249.99,3.98,584,https://www.bestbuy.ca/en-ca/product/nextbase-322gw-full-hd-1080p-dash-cam-with-2-5-led-hd-ips-touch-screen-wi-fi/13617027
Cobra RAD 480i Radar Detector,$249.99,4.3,696,https://www.bestbuy.ca/en-ca/product/cobra-rad-480i-radar-detector/15852553
"Garmin Drive 53 5"" GPS (010-02858-00)",$199.99,4.34,59,https://www.bestbuy.ca/en-ca/product/garmin-drive-53-5-gps-010-02858-00/16948241
"Nextbase 522GW 1440p Dash Cam w/ 3"" HD Touch Screen Wi-Fi & Amazon Alexa Built In",$349.99,4.05,700,https://www.bestbuy.ca/en-ca/product/nextbase-522gw-1440p-dash-cam-w-3-hd-touch-screen-wi-fi-amazon-alexa-built-in/13617030
"Open Box - Vantrue N5 4 Channel WiFi 360° All Sides Dash Cam, STARVIS 2 IR Night Vision, 2.7K+1080P*3 Front Rear Inside Dashcam, Voice Control",$374.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-vantrue-n5-4-channel-wifi-360-all-sides-dash-cam-starvis-2-ir-night-vision-2-7k1080p-3-front-rear-inside-dashcam-voice-control/18385245
NOCO Genius GB70 Boost HD Jump Starter - 2000A,$266.95,0.0,0,https://www.bestbuy.ca/en-ca/product/noco-genius-gb70-boost-hd-jump-starter-2000a/13605435
SiriusXM Onyx ERZ with Vehicle Kit (SXEZR1V1KC),$59.99,4.5,485,https://www.bestbuy.ca/en-ca/product/siriusxm-onyx-erz-with-vehicle-kit-sxezr1v1kc/13329778
Garmin BC 40 Backup Camera with License Plate Mount & Wi-Fi,$199.99,3.96,57,https://www.bestbuy.ca/en-ca/product/garmin-bc-40-backup-camera-with-license-plate-mount-wi-fi/15605402
"Open Box - Vantrue N4 Pro 3 Channel 4K Dash Cam with STARVIS 2 Night Vision, 4K+1080P+1080P Front Inside Rear Dash Camera, WiFi, Voice Control, GPS, 4K HDR",$349.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-vantrue-n4-pro-3-channel-4k-dash-cam-with-starvis-2-night-vision-4k1080p1080p-front-inside-rear-dash-camera-wifi-voice-control-gps-4k-hdr/18386906
"Rexing V1-4K 2.4"" LCD Ultra HD (2160p) Wi-Fi Dash Cam",$119.99,4.5,68,https://www.bestbuy.ca/en-ca/product/rexing-v1-4k-2-4-lcd-ultra-hd-2160p-wi-fi-dash-cam/14331663
Garmin Edge 840 GPS Touchscreen Cycling Computer (010-02695-00),$599.99,4.45,148,https://www.bestbuy.ca/en-ca/product/garmin-edge-840-gps-touchscreen-cycling-computer-010-02695-00/16998161
Tacklife T8 MAX 1000A Peak 20000mAh 12V Jump Starter Power Bank,$61.95,0.0,0,https://www.bestbuy.ca/en-ca/product/tacklife-t8-max-1000a-peak-20000mah-12v-jump-starter-power-bank/16496850
THINKWARE Hardwiring Cable for THINKWARE Dash Cams (TWA-SH),$39.99,4.6,255,https://www.bestbuy.ca/en-ca/product/thinkware-hardwiring-cable-for-thinkware-dash-cams-twa-sh/10298921
"THINKWARE X700 Dual Dash Cam Front and Rear Camera for Cars, 1080P FHD, Dashboard Camera Recorder with G-Sensor, Car Camera W/Sony Sensor, Night Vision, 32GB, Optional Parking Mode",$179.99,0.0,0,https://www.bestbuy.ca/en-ca/product/thinkware-x700-dual-dash-cam-front-and-rear-camera-for-cars-1080p-fhd-dashboard-camera-recorder-with-g-sensor-car-camera-w-sony-sensor-night-vision-32gb-optional-parking-mode/16648400
Cobra HHRT50 Hand-Held CB Radio with Antenna - Black,$158.98,4.0,12,https://www.bestbuy.ca/en-ca/product/cobra-hhrt50-hand-held-cb-radio-with-antenna-black/15996859
Brickhouse GPS Tracker for Vehicles - Spark Nano 7 Car Tracker Device w/Magnetic Waterproof Case - Hidden Real-Time 4G LTE Vehicle Finder for Kids assets - Subscription Required,$25.95,0.0,0,https://www.bestbuy.ca/en-ca/product/brickhouse-gps-tracker-for-vehicles-spark-nano-7-car-tracker-device-w-magnetic-waterproof-case-hidden-real-time-4g-lte-vehicle-finder-for-kids-assets-subscription-required/15654280
NOCO BoostX GBX155 4250A 12V UltraSafe Portable Lithium Jump Starter,$519.95,0.0,0,https://www.bestbuy.ca/en-ca/product/noco-boostx-gbx155-4250a-12v-ultrasafe-portable-lithium-jump-starter/17340364
Nextbase Dash Cam Hardwire Kit (NBDVRS2HK),$39.99,4.58,244,https://www.bestbuy.ca/en-ca/product/nextbase-dash-cam-hardwire-kit-nbdvrs2hk/13617034
70mai New 4K Dash Cam A810,$229.99,5.0,4,https://www.bestbuy.ca/en-ca/product/70mai-new-4k-dash-cam-a810/17224416
"Rexing R4 4 Channel Dash Cam W/ All Around 1080p Resolution, Wi-Fi, and GPS",$299.99,4.51,523,https://www.bestbuy.ca/en-ca/product/rexing-r4-4-channel-dash-cam-w-all-around-1080p-resolution-wi-fi-and-gps/16929006
"Garmin X110 1080p Dash Cam with 2.4"" LCD Screen & Wi-Fi",$269.99,0.0,0,https://www.bestbuy.ca/en-ca/product/garmin-x110-1080p-dash-cam-with-2-4-lcd-screen-wi-fi/18394664
Garmin InReach Mini 2 Outdoor GPS - Black,$399.99,4.11,532,https://www.bestbuy.ca/en-ca/product/garmin-inreach-mini-2-outdoor-gps-black/16007822
"Kenwood - Digital Multimedia Receiver with 6.8"" Touch Screen, For Car, Black",$398.00,0.0,0,https://www.bestbuy.ca/en-ca/product/kenwood-digital-multimedia-receiver-with-6-8-touch-screen-for-car-black/17983401
"Rexing V2 PRO AI Dash Cam, 3-Channel Front/Cabin/Rear 1080p Recording with Wi-Fi and GPS",$229.99,4.51,39,https://www.bestbuy.ca/en-ca/product/rexing-v2-pro-ai-dash-cam-3-channel-front-cabin-rear-1080p-recording-with-wi-fi-and-gps/15960056
Cobra RAD 700i Radar Detector,$399.99,4.41,68,https://www.bestbuy.ca/en-ca/product/cobra-rad-700i-radar-detector/17411068
"Garmin X310 4K Ultra HD Dash Cam with 2.4"" LCD Screen & Wi-Fi",$539.99,0.0,0,https://www.bestbuy.ca/en-ca/product/garmin-x310-4k-ultra-hd-dash-cam-with-2-4-lcd-screen-wi-fi/18394661
"Pioneer 10"" Active Sealed Enclosure Built In Amp 1100 Watts Max",$244.00,4.74,88,https://www.bestbuy.ca/en-ca/product/pioneer-10-active-sealed-enclosure-built-in-amp-1100-watts-max/13242811
Fortin EVO-ALL-441 1-Way Remote Starter,$189.00,0.0,0,https://www.bestbuy.ca/en-ca/product/fortin-evo-all-441-1-way-remote-starter/15375779
Garmin Edge Explore 2 GPS Cycling Computer,$399.99,5.0,1,https://www.bestbuy.ca/en-ca/product/garmin-edge-explore-2-gps-cycling-computer/16391340
Escort Max3 Radar Detector with MRCD,$699.99,4.5,331,https://www.bestbuy.ca/en-ca/product/escort-max3-radar-detector-with-mrcd/15081804
Rexing 1080P V1P 3rd Generation Front and Rear Dash Cam,$159.99,4.56,27,https://www.bestbuy.ca/en-ca/product/rexing-1080p-v1p-3rd-generation-front-and-rear-dash-cam/14320640
Rexing M2 Smart Dual Channel Mirror Dash Cam 12″ Touch Screen w/ BSD ADAS,$159.99,4.15,885,https://www.bestbuy.ca/en-ca/product/rexing-m2-smart-dual-channel-mirror-dash-cam-12-touch-screen-w-bsd-adas/15740451
Dash Cam Dash camera for car camera full HD 1080P 4.0-inch Front and Rear Dual Lens Car DVR IPS Touch Screen super night camera included SanDisk 32GB micro SD memory card.,$90.00,0.0,0,https://www.bestbuy.ca/en-ca/product/dash-cam-dash-camera-for-car-camera-full-hd-1080p-4-0-inch-front-and-rear-dual-lens-car-dvr-ips-touch-screen-super-night-camera-included-sandisk-32gb-micro-sd-memory-card/17943969
"GekoGear Orbit C110 Dash Camera with 7"" Touchscreen Display & 32GB MicroSD Card",$229.99,0.0,0,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-c110-dash-camera-with-7-touchscreen-display-32gb-microsd-card/17977489
"Dash Cam,1080P Dash Cam Front and Inside, Dash Camera with 32GB Card, 3.0 'IPS Screen Dash cam,170° Wide Angle,3 Channel Dash Cam Built-in G-Sensor,Loop Recording,WDR,Night Vision",$79.99,0.0,0,https://www.bestbuy.ca/en-ca/product/dash-cam-1080p-dash-cam-front-and-inside-dash-camera-with-32gb-card-3-0-ips-screen-dash-cam-170-wide-angle-3-channel-dash-cam-built-in-g-sensor-loop-recording-wdr-night-vision/18486555
Costway 50''x29.5''Aluminum Cargo Carrier W/ Ramp Hitch-Mounted Mobility Carrier Hauler,$299.99,0.0,0,https://www.bestbuy.ca/en-ca/product/costway-50-x29-5-aluminum-cargo-carrier-w-ramp-hitch-mounted-mobility-carrier-hauler/15777377
"GekoGear Solarst Wireless Backup Cam with 4.3"" LCD",$168.98,3.82,11,https://www.bestbuy.ca/en-ca/product/gekogear-solarst-wireless-backup-cam-with-4-3-lcd/15795699
"VIOFO A229 Pro 3CH 4K, 2K, 1080p Dash Camera with Sony STARVIS 2 for Rideshare Drivers",$449.99,0.0,0,https://www.bestbuy.ca/en-ca/product/viofo-a229-pro-3ch-4k-2k-1080p-dash-camera-with-sony-starvis-2-for-rideshare-drivers/17630635
Escort Max360C Radar Detector & Dash Camera,"$1,297.98",3.76,96,https://www.bestbuy.ca/en-ca/product/escort-max360c-radar-detector-dash-camera/15996855
Rexing M3 1080p 3-Channel Mirror Dash Cam with Smart BSD GPS,$199.99,4.32,65,https://www.bestbuy.ca/en-ca/product/rexing-m3-1080p-3-channel-mirror-dash-cam-with-smart-bsd-gps/15950302
"Nextbase 122 720p Dash Cam with 2"" LED HD Screen",$129.99,4.16,697,https://www.bestbuy.ca/en-ca/product/nextbase-122-720p-dash-cam-with-2-led-hd-screen/13617025
"Garmin DriveSmart 86 8"" GPS",$411.98,4.53,277,https://www.bestbuy.ca/en-ca/product/garmin-drivesmart-86-8-gps/15759594
"4K Dash Cam Front and Rear, Free 64GB SD Card, Pelsee 4K+1080P Dual Dash Camera for Cars with Wi-Fi, GPS, ADAS, BSD, 3"" IPS Display, APP & Voice Control, Night Vision, 24H Parking",$209.99,0.0,0,https://www.bestbuy.ca/en-ca/product/4k-dash-cam-front-and-rear-free-64gb-sd-card-pelsee-4k1080p-dual-dash-camera-for-cars-with-wi-fi-gps-adas-bsd-3-ips-display-app-voice-control-night-vision-24h-parking/18168842
"Boost Pro GB150 3000 Amp 12-Volt UltraSafe Lithium Car Battery Booster Pack, Portable Power Bank Charger, and Jumper Cables.",$419.95,0.0,0,https://www.bestbuy.ca/en-ca/product/boost-pro-gb150-3000-amp-12-volt-ultrasafe-lithium-car-battery-booster-pack-portable-power-bank-charger-and-jumper-cables/13605439
Garmin BC 40 Backup Camera with Tube Mount & Wi-Fi,$199.99,4.0,1,https://www.bestbuy.ca/en-ca/product/garmin-bc-40-backup-camera-with-tube-mount-wi-fi/15605403
iDatastart TR1150A Replacement Remote,$39.99,0.0,0,https://www.bestbuy.ca/en-ca/product/idatastart-tr1150a-replacement-remote/17373396
idataSTART HC2352AC,$319.00,1.0,1,https://www.bestbuy.ca/en-ca/product/idatastart-hc2352ac/13199508
"JVC KD-X280BT - Radio/Digital Media Receiver with Bluetooth, For Car, Black",$128.00,4.64,97,https://www.bestbuy.ca/en-ca/product/jvc-kd-x280bt-radio-digital-media-receiver-with-bluetooth-for-car-black/17045259
Nextbase Click & Go Pro GPS Dash Cam Mount - Black,$34.99,4.55,31,https://www.bestbuy.ca/en-ca/product/nextbase-click-go-pro-gps-dash-cam-mount-black/13617033
SiriusXM PowerConnect Car Adapter,$14.99,3.33,3,https://www.bestbuy.ca/en-ca/product/siriusxm-powerconnect-car-adapter/10649187
"VIOFO A229 PRO 1CH 4K Front Dashcam with WiFi, GPS, and Sony STARVIS 2",$329.99,0.0,0,https://www.bestbuy.ca/en-ca/product/viofo-a229-pro-1ch-4k-front-dashcam-with-wifi-gps-and-sony-starvis-2/17543467
"VIOFO Type-C HK4 Hardwire Kit (for VIOFO T130, A229, A119 Mini)",$29.99,0.0,0,https://www.bestbuy.ca/en-ca/product/viofo-type-c-hk4-hardwire-kit-for-viofo-t130-a229-a119-mini/16703165
axGear AC To DC Car Cigarette Lighter Socket 100-240V Power Adapter Converter,$23.99,0.0,0,https://www.bestbuy.ca/en-ca/product/axgear-ac-to-dc-car-cigarette-lighter-socket-100-240v-power-adapter-converter/12308278
"Rexing V1 Basic 2.4"" LCD 1080P FHD Front Dash Cam w/ 32GB Memory Card Included",$79.99,4.35,124,https://www.bestbuy.ca/en-ca/product/rexing-v1-basic-2-4-lcd-1080p-fhd-front-dash-cam-w-32gb-memory-card-included/14374169
SiriusXM Replacement Home Antenna for Sirius & XM Satellite Radios (NGHA1C),$29.99,5.0,2,https://www.bestbuy.ca/en-ca/product/siriusxm-siriusxm-replacement-home-antenna-for-sirius-xm-satellite-radios-ngha1c-ngha1c/10363864
"Rexing V1P SE 4K Dual Channel Car Dash Cam w/ GPS, Wi-Fi & Bonus CPL Filters",$199.99,4.8,5,https://www.bestbuy.ca/en-ca/product/rexing-v1p-se-4k-dual-channel-car-dash-cam-w-gps-wi-fi-bonus-cpl-filters/17450215
"Garmin dēzl OTR725 7"" Truck GPS",$799.99,0.0,0,https://www.bestbuy.ca/en-ca/product/garmin-dezl-otr725-7-truck-gps/18170640
Refurbished Good - Garmin Drive 51 USA+CAN LM GPS Navigator System with Lifetime Maps,$159.99,0.0,0,https://www.bestbuy.ca/en-ca/product/refurbished-good-garmin-drive-51-usacan-lm-gps-navigator-system-with-lifetime-maps/17760287
SiriusXM Universal Vehicle Antenna,$29.99,3.25,4,https://www.bestbuy.ca/en-ca/product/siriusxm-universal-vehicle-antenna/10649188
Kenwood DPX504BT 2-Din CD Receiver with Bluetooth and Alexa,$208.84,4.55,271,https://www.bestbuy.ca/en-ca/product/kenwood-dpx504bt-2-din-cd-receiver-with-bluetooth-and-alexa/14420525
"Zone Tech Garage Parking Assist Dual Laser Guide - 360 Degree Adjustable to Wider Angles, Sensor With AC Adapter and Battery Backup for Car Gray",$27.49,0.0,0,https://www.bestbuy.ca/en-ca/product/zone-tech-garage-parking-assist-dual-laser-guide-360-degree-adjustable-to-wider-angles-sensor-with-ac-adapter-and-battery-backup-for-car-gray/17143827
OtterBox Wireless Charger Dash & Windshield Mount Black,$84.95,0.0,0,https://www.bestbuy.ca/en-ca/product/otterbox-wireless-charger-dash-windshield-mount-black/17942512
"JVC KD-T720BT In-Dash CD Receiver Featuring Bluetooth For Car, Black",$118.00,4.34,47,https://www.bestbuy.ca/en-ca/product/jvc-kd-t720bt-in-dash-cd-receiver-featuring-bluetooth-for-car-black/16452462
"Topdon TopScan Pro ""check Engine"" Light OBD2 Scanner Bluetooth, Bi-Directional Scanner Wireless All System Diagnostic Tool",$137.61,0.0,0,https://www.bestbuy.ca/en-ca/product/topdon-topscan-pro-check-engine-light-obd2-scanner-bluetooth-bi-directional-scanner-wireless-all-system-diagnostic-tool/18562104
Pioneer TS-A301D4 Champion Series 12″ 1600 W Dual 4 Ohm Component Subwoofer,$138.00,0.0,0,https://www.bestbuy.ca/en-ca/product/pioneer-ts-a301d4-champion-series-12-1600-w-dual-4-ohm-component-subwoofer/16365730
Kenwood DNR1008RVS 10.1″ Digital Multimedia Receiver with Built-in Navigation,"$2,198.00",0.0,0,https://www.bestbuy.ca/en-ca/product/kenwood-dnr1008rvs-10-1-digital-multimedia-receiver-with-built-in-navigation/17105029
"JBL Stage3 527F (Stage3527FAM) Series 5-1/4"" 2-Way Coaxial Car Speaker",$139.99,0.0,0,https://www.bestbuy.ca/en-ca/product/jbl-stage3-527f-stage3527fam-series-5-1-4-2-way-coaxial-car-speaker/15752913
BlackVue CM100 LTE | External 4G LTE Module | BlackVue Cloud Connectivity for DR900X/DR900X Plus and DR750X/DR750X Plus Dashcams (NA Version),$207.45,0.0,0,https://www.bestbuy.ca/en-ca/product/blackvue-cm100-lte-external-4g-lte-module-blackvue-cloud-connectivity-for-dr900x-dr900x-plus-and-dr750x-dr750x-plus-dashcams-na-version/16249882
Pioneer TS-A2000LD2 8” Shallow Mount Subwoofer,$147.97,0.0,0,https://www.bestbuy.ca/en-ca/product/pioneer-ts-a2000ld2-8-shallow-mount-subwoofer/14604948
Garmin GLO 2 GPS and GLONASS Receiver for Precise Position Information on Mobile Devices 010-02184-01,$159.99,0.0,0,https://www.bestbuy.ca/en-ca/product/garmin-glo-2-gps-and-glonass-receiver-for-precise-position-information-on-mobile-devices-010-02184-01/14775671
IROAD Power OBD-II Cable | Enables Parking Mode for IROAD X1 / X9 & Thinkware Dash Cams (For Non-Electric Vehicles),$65.99,0.0,0,https://www.bestbuy.ca/en-ca/product/iroad-power-obd-ii-cable-enables-parking-mode-for-iroad-x1-x9-thinkware-dash-cams-for-non-electric-vehicles/14344672
"Open Box - NOCO GENIUS2, 2A Car Battery Charger, 6V and 12V Automotive Battery Charger",$69.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-noco-genius2-2a-car-battery-charger-6v-and-12v-automotive-battery-charger/18196504
Cobra Marine Radio (MR HH350 FLT),$199.99,4.5,6,https://www.bestbuy.ca/en-ca/product/cobra-marine-radio-mr-hh350-flt/16206729
"Skar Audio VD-12 12"" 500W RMS Shallow Mount Car Subwoofer - Dual 4 Ohm",$158.99,0.0,0,https://www.bestbuy.ca/en-ca/product/skar-audio-vd-12-12-500w-rms-shallow-mount-car-subwoofer-dual-4-ohm/18389520
"Pioneer TS-A2500LS4 10"" Shallow-Mount 1200W Subwoofer",$158.00,0.0,0,https://www.bestbuy.ca/en-ca/product/pioneer-ts-a2500ls4-10-shallow-mount-1200w-subwoofer/15388046
MagSafe Wireless CD Phone Mount Car Charger (Version 2.0),$54.99,0.0,0,https://www.bestbuy.ca/en-ca/product/magsafe-wireless-cd-phone-mount-car-charger-version-2-0/18171242
"Pioneer TS-B351PRO 3.5"" 150W RMS Bullet Tweeter",$114.00,0.0,0,https://www.bestbuy.ca/en-ca/product/pioneer-ts-b351pro-3-5-150w-rms-bullet-tweeter/17554323
Technaxx Pro TX-168 Universal Car Alarm - Black,$99.99,0.0,0,https://www.bestbuy.ca/en-ca/product/technaxx-pro-tx-168-universal-car-alarm-black/16376712
Kenwood DMX1037S 10.1″ Digital Multimedia Receiver,"$1,698.00",4.56,59,https://www.bestbuy.ca/en-ca/product/kenwood-dmx1037s-10-1-digital-multimedia-receiver/16241280
"Memphis Audio PRX570C Power Reference 5""x7"" Component Speaker System",$279.95,0.0,0,https://www.bestbuy.ca/en-ca/product/memphis-audio-prx570c-power-reference-5-x7-component-speaker-system/17110442
Nextbase Piqo 2K 1440p Dash Cam with Wi-Fi & GPS,$199.99,0.0,0,https://www.bestbuy.ca/en-ca/product/nextbase-piqo-2k-1440p-dash-cam-with-wi-fi-gps/18470368
"GekoGear Orbit 122 Full HD 1080p Dash Cam with 2"" LCD Screen & Blind Spot Mirrors - Only at Best Buy",$89.99,3.22,9,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-122-full-hd-1080p-dash-cam-with-2-lcd-screen-blind-spot-mirrors-only-at-best-buy/14543078
Nextbase iQ 1080p HD Smart Dash Cam with Wi-Fi & GPS,$699.99,4.1,40,https://www.bestbuy.ca/en-ca/product/nextbase-iq-1080p-hd-smart-dash-cam-with-wi-fi-gps/17109575
"GekoGear Orbit D200 2K Quad HD Wi-Fi Dash Camera with 1.5"" LCD Screen & 32GB MicroSD Card",$99.99,0.0,0,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-d200-2k-quad-hd-wi-fi-dash-camera-with-1-5-lcd-screen-32gb-microsd-card/17920593
Thinkware U1000 4K UHD Dash Cam with Wi-Fi,$349.99,4.0,224,https://www.bestbuy.ca/en-ca/product/thinkware-u1000-4k-uhd-dash-cam-with-wi-fi/13864869
Nextbase Cabin-View Camera - Black,$49.99,4.44,70,https://www.bestbuy.ca/en-ca/product/nextbase-cabin-view-camera-black/13617039
Compustar 2-Way Remote Car Starter (CS4900-S) - Complete Starter Package,$399.99,0.0,0,https://www.bestbuy.ca/en-ca/product/compustar-2-way-remote-car-starter-cs4900-s-complete-starter-package/14282883
"Rexing V1P 4K 2.4"" LCD UHD 4K Dual Channel Wi-Fi Dash Cam",$159.99,4.06,933,https://www.bestbuy.ca/en-ca/product/rexing-v1p-4k-2-4-lcd-uhd-4k-dual-channel-wi-fi-dash-cam/14333543
Garmin GPSMAP 67i Handheld Outdoor GPS - Black,$659.99,4.86,7,https://www.bestbuy.ca/en-ca/product/garmin-gpsmap-67i-handheld-outdoor-gps-black/16703270
Compustar 2-Way Remote Car Starter (CS4900-S),$300.00,0.0,0,https://www.bestbuy.ca/en-ca/product/compustar-2-way-remote-car-starter-cs4900-s/14282882
SiriusXM Roady BT In-Vehicle Satellite Radio,$79.99,4.5,124,https://www.bestbuy.ca/en-ca/product/siriusxm-roady-bt-in-vehicle-satellite-radio/16502319
Lightning GPS GL300 GPS Tracker for Vehicles -Tracker Device for Vehicles - Fleet GPS Tracker Automotive Tracking Device - Cars Hidden GPS Tracking Device - Subscription Required!,$22.95,0.0,0,https://www.bestbuy.ca/en-ca/product/lightning-gps-gl300-gps-tracker-for-vehicles-tracker-device-for-vehicles-fleet-gps-tracker-automotive-tracking-device-cars-hidden-gps-tracking-device-subscription-required/15654614
"GekoGear Orbit D100 Full HD 1080p Dash Cam with 9.7"" Touchscreen Display & Rear Camera",$179.99,0.0,0,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-d100-full-hd-1080p-dash-cam-with-9-7-touchscreen-display-rear-camera/17977487
"BlackboxMyCar S-Drive 10.26"" Android Auto and Apple CarPlay Display with 1080p Front Dashcam, 1080p Backup Camera for Car, Bluetooth, AUX, FM, Mirror Link, 64GB microSD Card",$179.99,5.0,3,https://www.bestbuy.ca/en-ca/product/blackboxmycar-s-drive-10-26-android-auto-and-apple-carplay-display-with-1080p-front-dashcam-1080p-backup-camera-for-car-bluetooth-aux-fm-mirror-link-64gb-microsd-card/17726082
Kenwood eXcelon DMX7709S 6.8″ Digital Multimedia Receiver with Bluetooth,$478.00,4.53,328,https://www.bestbuy.ca/en-ca/product/kenwood-excelon-dmx7709s-6-8-digital-multimedia-receiver-with-bluetooth/16622512
BlackVue DR900X-2CH Plus Dual-Channel Cloud Dash Cam 32GB,$559.00,0.0,0,https://www.bestbuy.ca/en-ca/product/blackvue-dr900x-2ch-plus-dual-channel-cloud-dash-cam-32gb/15795758
Nextbase Piqo 1K 1080p Dash Cam with Wi-Fi & GPS,$179.99,5.0,1,https://www.bestbuy.ca/en-ca/product/nextbase-piqo-1k-1080p-dash-cam-with-wi-fi-gps/18470369
"Pioneer DMH-1500NEX Digital Multimedia Video Receiver with 7"" Display, CarPlay, Android Auto",$448.99,4.56,1398,https://www.bestbuy.ca/en-ca/product/pioneer-dmh-1500nex-digital-multimedia-video-receiver-with-7-display-carplay-android-auto/13483532
"Garmin RV 1095 10"" GPS Navigator","$1,169.99",5.0,3,https://www.bestbuy.ca/en-ca/product/garmin-rv-1095-10-gps-navigator/16652054
"JVC KW-X850BTS 2-Din Digital Media Receiver featuring Bluetooth, Black",$128.00,4.21,34,https://www.bestbuy.ca/en-ca/product/jvc-kw-x850bts-2-din-digital-media-receiver-featuring-bluetooth-black/16613743
Garmin Live LTE 1440p HDR Dash Cam,$539.99,3.89,27,https://www.bestbuy.ca/en-ca/product/garmin-live-lte-1440p-hdr-dash-cam/16653559
2024 New Version 3 Channel Dash Cam for Cars 1080P Video Recorder Rear View Camera for Vehicle Car DVR Black Box WITH 16GB SD CARD,$174.88,5.0,1,https://www.bestbuy.ca/en-ca/product/2024-new-version-3-channel-dash-cam-for-cars-1080p-video-recorder-rear-view-camera-for-vehicle-car-dvr-black-box-with-16gb-sd-card/17187078
"GekoGear Orbit 960 4K Dashcam with 2.7"" LCD Screen & GPS",$269.99,3.41,17,https://www.bestbuy.ca/en-ca/product/gekogear-orbit-960-4k-dashcam-with-2-7-lcd-screen-gps/13597944
"Garmin zūmo XT2 6"" Motorcycle GPS",$799.99,4.25,12,https://www.bestbuy.ca/en-ca/product/garmin-zumo-xt2-6-motorcycle-gps/16998326
"VIOFO A119 Mini 2 Dash Cam - 2K 60fps/HDR 30fps, STARVIS 2 Sensor, Voice Control, 5GHz Wi-Fi GPS, Night Vision 2.0, Buffered Parking Mode, Supercapacitor, 512GB Max",$169.99,0.0,0,https://www.bestbuy.ca/en-ca/product/viofo-a119-mini-2-dash-cam-2k-60fps-hdr-30fps-starvis-2-sensor-voice-control-5ghz-wi-fi-gps-night-vision-2-0-buffered-parking-mode-supercapacitor-512gb-max/17183240
"Garmin Overlander All-Terrain 7"" Navigator",$925.98,3.71,7,https://www.bestbuy.ca/en-ca/product/garmin-overlander-all-terrain-7-navigator/15333382
"Garmin Tread XL Overland Edition 10"" GPS (010-02509-00)","$1,879.98",3.4,5,https://www.bestbuy.ca/en-ca/product/garmin-tread-xl-overland-edition-10-gps-010-02509-00/16658471
"Open Box - Vantrue N4 3 Channel 4K Dash Cam, 4K+1080P Front and Rear, 1440P+1440P Front and Inside, 1440P+1440P+1080P Three Way Triple Dashcam",$319.99,0.0,0,https://www.bestbuy.ca/en-ca/product/open-box-vantrue-n4-3-channel-4k-dash-cam-4k1080p-front-and-rear-1440p1440p-front-and-inside-1440p1440p1080p-three-way-triple-dashcam/18194518
